scene_id,cloudy,clear,split
R078_T37TDE_321,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\321.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\321.tif,val
R135_T36MWA_91,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\91.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\91.tif,val
R092_T37PFR_326,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R092_T37PFR\326.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R092_T37PFR\326.tif,val
R108_T31SEA_301,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T31SEA\301.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T31SEA\301.tif,val
R122_T33UWQ_176,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\176.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\176.tif,val
R133_T45RZJ_742,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\742.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\742.tif,val
R018_T49UFT_611,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\611.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\611.tif,val
R046_T54WWC_703,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R046_T54WWC\703.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R046_T54WWC\703.tif,val
R133_T45RZJ_365,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\365.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\365.tif,val
R110_T20KQB_450,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\450.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\450.tif,val
R031_T56VLM_575,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\575.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\575.tif,val
R039_T19LBL_241,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R039_T19LBL\241.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R039_T19LBL\241.tif,val
R010_T18FYK_454,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R010_T18FYK\454.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R010_T18FYK\454.tif,val
R049_T38QNL_246,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R049_T38QNL\246.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R049_T38QNL\246.tif,val
R081_T22JDP_243,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R081_T22JDP\243.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R081_T22JDP\243.tif,val
R055_T13SGT_278,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R055_T13SGT\278.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R055_T13SGT\278.tif,val
R034_T42TWL_369,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R034_T42TWL\369.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R034_T42TWL\369.tif,val
R116_T55HCC_524,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\524.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\524.tif,val
R051_T31TDM_297,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T31TDM\297.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T31TDM\297.tif,val
R022_T32RLR_76,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R022_T32RLR\76.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R022_T32RLR\76.tif,val
R137_T29SPS_138,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R137_T29SPS\138.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R137_T29SPS\138.tif,val
R133_T45RZJ_702,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\702.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\702.tif,val
R021_T36RUU_692,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R021_T36RUU\692.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R021_T36RUU\692.tif,val
R081_T22JDP_202,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R081_T22JDP\202.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R081_T22JDP\202.tif,val
R018_T49UFT_579,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\579.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\579.tif,val
R007_T33LUC_573,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R007_T33LUC\573.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R007_T33LUC\573.tif,val
R136_T33QVC_725,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\725.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\725.tif,val
R065_T33VWC_26,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T33VWC\26.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T33VWC\26.tif,val
R019_T43PGQ_356,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R019_T43PGQ\356.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R019_T43PGQ\356.tif,val
R031_T56VLM_218,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\218.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\218.tif,val
R107_T37VCC_98,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\98.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\98.tif,val
R110_T20KQB_620,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\620.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\620.tif,val
R097_T17SPU_321,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R097_T17SPU\321.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R097_T17SPU\321.tif,val
R019_T43PGQ_330,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R019_T43PGQ\330.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R019_T43PGQ\330.tif,val
R053_T20LMR_84,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\84.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\84.tif,val
R081_T22JDP_173,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R081_T22JDP\173.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R081_T22JDP\173.tif,val
R116_T55HBC_400,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\400.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\400.tif,val
R073_T55KGP_404,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R073_T55KGP\404.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R073_T55KGP\404.tif,val
R069_T14QMG_734,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\734.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\734.tif,val
R134_T44WPA_289,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R134_T44WPA\289.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R134_T44WPA\289.tif,val
R110_T20KQB_694,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\694.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\694.tif,val
R051_T31TDM_176,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T31TDM\176.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T31TDM\176.tif,val
R018_T49UFT_614,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\614.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\614.tif,val
R008_T30RYV_719,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R008_T30RYV\719.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R008_T30RYV\719.tif,val
R107_T37VCC_283,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\283.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\283.tif,val
R060_T53UMP_627,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R060_T53UMP\627.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R060_T53UMP\627.tif,val
R122_T33UWQ_552,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\552.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\552.tif,val
R081_T22JDP_96,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R081_T22JDP\96.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R081_T22JDP\96.tif,val
R075_T50TMK_409,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\409.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\409.tif,val
R117_T51KVR_610,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R117_T51KVR\610.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R117_T51KVR\610.tif,val
R117_T51KVR_271,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R117_T51KVR\271.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R117_T51KVR\271.tif,val
R134_T44WPA_620,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R134_T44WPA\620.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R134_T44WPA\620.tif,val
R136_T33QVC_264,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\264.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\264.tif,val
R008_T30RYV_391,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R008_T30RYV\391.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R008_T30RYV\391.tif,val
R011_T18TWL_111,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R011_T18TWL\111.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R011_T18TWL\111.tif,val
R108_T31SEA_224,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T31SEA\224.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T31SEA\224.tif,val
R019_T43PGQ_383,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R019_T43PGQ\383.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R019_T43PGQ\383.tif,val
R136_T33QVC_472,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\472.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\472.tif,val
R137_T29SPS_27,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R137_T29SPS\27.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R137_T29SPS\27.tif,val
R056_T10UFB_292,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\292.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\292.tif,val
R107_T37VCC_214,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\214.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\214.tif,val
R097_T17SPU_402,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R097_T17SPU\402.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R097_T17SPU\402.tif,val
R133_T48VWP_364,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T48VWP\364.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T48VWP\364.tif,val
R122_T33UWQ_490,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\490.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\490.tif,val
R075_T50TMK_737,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\737.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\737.tif,val
R136_T33QVC_418,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\418.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\418.tif,val
R019_T43PGQ_740,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R019_T43PGQ\740.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R019_T43PGQ\740.tif,val
R032_T49QGF_278,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R032_T49QGF\278.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R032_T49QGF\278.tif,val
R135_T36MWA_487,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\487.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\487.tif,val
R135_T36MWA_194,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\194.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\194.tif,val
R078_T37TDE_498,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\498.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\498.tif,val
R056_T10UFB_177,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\177.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\177.tif,val
R026_T15SYC_654,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R026_T15SYC\654.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R026_T15SYC\654.tif,val
R110_T20KQB_549,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\549.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\549.tif,val
R116_T55HCC_341,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\341.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\341.tif,val
R135_T36MWA_456,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\456.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\456.tif,val
R134_T44WPA_182,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R134_T44WPA\182.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R134_T44WPA\182.tif,val
R022_T32RLR_264,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R022_T32RLR\264.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R022_T32RLR\264.tif,val
R051_T29PPP_9,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T29PPP\9.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T29PPP\9.tif,val
R051_T29PPP_243,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T29PPP\243.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T29PPP\243.tif,val
R096_T19KES_196,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R096_T19KES\196.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R096_T19KES\196.tif,val
R096_T19KES_625,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R096_T19KES\625.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R096_T19KES\625.tif,val
R008_T30RYV_35,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R008_T30RYV\35.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R008_T30RYV\35.tif,val
R116_T55HCC_532,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\532.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\532.tif,val
R055_T13SGT_364,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R055_T13SGT\364.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R055_T13SGT\364.tif,val
R116_T55HBC_184,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\184.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\184.tif,val
R051_T31TDM_232,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T31TDM\232.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T31TDM\232.tif,val
R116_T55HBC_436,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\436.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\436.tif,val
R011_T18TWL_442,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R011_T18TWL\442.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R011_T18TWL\442.tif,val
R069_T14QMG_412,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\412.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\412.tif,val
R116_T55HCC_66,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\66.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\66.tif,val
R026_T15SYC_591,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R026_T15SYC\591.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R026_T15SYC\591.tif,val
R070_T12WXS_443,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R070_T12WXS\443.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R070_T12WXS\443.tif,val
R133_T48VWP_239,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T48VWP\239.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T48VWP\239.tif,val
R135_T36MWA_232,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\232.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\232.tif,val
R018_T49UFT_526,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\526.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\526.tif,val
R032_T49QGF_207,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R032_T49QGF\207.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R032_T49QGF\207.tif,val
R075_T50TMK_674,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\674.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\674.tif,val
R131_T53LKF_490,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R131_T53LKF\490.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R131_T53LKF\490.tif,val
R049_T38QNL_327,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R049_T38QNL\327.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R049_T38QNL\327.tif,val
R108_T31SEA_222,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T31SEA\222.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T31SEA\222.tif,val
R033_T46TDK_449,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R033_T46TDK\449.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R033_T46TDK\449.tif,val
R069_T14QMG_454,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\454.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\454.tif,val
R116_T55HCC_403,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\403.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\403.tif,val
R046_T54WWC_136,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R046_T54WWC\136.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R046_T54WWC\136.tif,val
R046_T54WWC_242,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R046_T54WWC\242.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R046_T54WWC\242.tif,val
R018_T49UFT_208,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\208.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\208.tif,val
R122_T33UWQ_569,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\569.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\569.tif,val
R056_T10UFB_629,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\629.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\629.tif,val
R081_T22JDP_186,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R081_T22JDP\186.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R081_T22JDP\186.tif,val
R078_T37TDE_215,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\215.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\215.tif,val
R031_T56VLM_316,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\316.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\316.tif,val
R119_T46VDH_326,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R119_T46VDH\326.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R119_T46VDH\326.tif,val
R003_T52SCF_581,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\581.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\581.tif,val
R133_T45RZJ_34,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\34.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\34.tif,val
R035_T35LQJ_779,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R035_T35LQJ\779.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R035_T35LQJ\779.tif,val
R048_T43TFM_305,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R048_T43TFM\305.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R048_T43TFM\305.tif,val
R113_T10SFJ_504,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R113_T10SFJ\504.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R113_T10SFJ\504.tif,val
R051_T31TDM_123,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T31TDM\123.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T31TDM\123.tif,val
R060_T53UMP_100,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R060_T53UMP\100.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R060_T53UMP\100.tif,val
R056_T10UFB_262,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\262.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\262.tif,val
R092_T37PFR_189,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R092_T37PFR\189.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R092_T37PFR\189.tif,val
R019_T43PGQ_704,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R019_T43PGQ\704.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R019_T43PGQ\704.tif,val
R107_T37VCC_260,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\260.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\260.tif,val
R010_T18FYK_318,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R010_T18FYK\318.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R010_T18FYK\318.tif,val
R121_T36QTD_144,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R121_T36QTD\144.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R121_T36QTD\144.tif,val
R069_T14QMG_359,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\359.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\359.tif,val
R056_T10UFB_347,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\347.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\347.tif,val
R056_T10UFB_322,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\322.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\322.tif,val
R069_T14QMG_733,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\733.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\733.tif,val
R116_T55HBC_380,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\380.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\380.tif,val
R021_T36RUU_710,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R021_T36RUU\710.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R021_T36RUU\710.tif,val
R108_T30QXD_745,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T30QXD\745.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T30QXD\745.tif,val
R003_T52SCF_738,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\738.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\738.tif,val
R105_T44SMG_642,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R105_T44SMG\642.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R105_T44SMG\642.tif,val
R056_T10UFB_548,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\548.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\548.tif,val
